Order_ID,Platform,Order_Date,Customer_Name,State,Category,Product,Quantity,Unit_Price,Sales,Discount_Pct,Rating
ORD100790,Amazon,2026-03-27,Carol Garcia,,Home,Future,6.0,2999.0,17994.0,5.0,4.0
ORD100791,Flipkart,2025-06-12,Brian Smith,Maharashtra,Home,Enter,,1499.0,8994.0,5.0,1.0
ORD100792,Amazon,2025-08-20,Steven Blair,Telangana,Beauty,Data,5.0,199.0,995.0,10.0,1.0
ORD100793,Flipkart,2025-11-09,Robert Lewis,Karnataka,Fashion ,Several,4.0,1499.0,5996.0,,
ORD100794,Flipkart,2026-05-15,Miranda Rocha,Telangana,Electronics,Sound,9.0,,0.0,15.0,
ORD100795,Flipkart,2024-10-31,Mark Martinez,Karnataka,Grocery,Save,3.0,2999.0,8997.0,,4.0
ORD100796,Amazon,2026-06-08,Albert Hughes,,Fashion,How,10.0,199.0,1990.0,0.0,3.0
ORD100797,Flipkart,2025-05-28,Steven Vaughn,Tamil Nadu,Home,Story,8.0,2999.0,23992.0,20.0,3.0
ORD100798,Amazon,2025-11-23,Heather Richards,Karnataka,Beauty,Century,4.0,,0.0,,3.0
ORD100799,Flipkart,2025-01-18,Andrew Brown,Telangana,Beauty,Price,7.0,499.0,3493.0,20.0,2.0
ORD100800,Amazon,2024-10-26,Nicholas Perry,Karnataka,Fashion,Rest,2.0,2999.0,5998.0,20.0,1.0
ORD100801,Flipkart,2024-09-07,Rebecca Dickerson,Telangana,Electronics,Table,1.0,199.0,199.0,15.0,1.0
ORD100802,Amazon,2025-07-08,Rebecca Vaughan,,Home,Support,4.0,,0.0,5.0,3.0
ORD100803,Amazon,2025-03-17,Carolyn Barr,,Grocery,Those,6.0,2999.0,17994.0,20.0,3.0
ORD100804,Amazon,2025-08-15,Justin Smith,Maharashtra,Grocery,Power,8.0,1499.0,11992.0,0.0,
ORD100805,Amazon,2024-08-14,Alexis Dunn,maharashtra,Electronics,My,7.0,,0.0,10.0,1.0
ORD100806,Amazon,2025-01-23,Taylor Ortega,,Beauty,Nearly,4.0,2999.0,11996.0,,
ORD100807,Amazon,2024-08-02,Christina Parks,Tamil Nadu,Beauty,Discussion,5.0,2999.0,14995.0,0.0,4.0
ORD100808,Flipkart,2026-04-14,Kristen Harmon,Karnataka ,Grocery,Most,4.0,199.0,796.0,15.0,5.0
ORD100809,Flipkart,2026-01-05,Thomas Villanueva,Karnataka,Home,Prepare,1.0,2999.0,2999.0,0.0,2.0
ORD100810,Flipkart,2026-04-02,Sandra Sawyer,Karnataka,Electronics,Program,2.0,999.0,1998.0,0.0,5.0
ORD100811,Amazon,2025-10-09,Christopher Crawford,Tamil Nadu,Electronics,Political,2.0,499.0,998.0,10.0,3.0
ORD100812,Amazon,2025-06-03,Monica Holder,,Beauty,Behavior,4.0,499.0,1996.0,0.0,4.0
ORD100813,Flipkart,2024-11-23,Diane Dawson,Karnataka ,Home,Bag,10.0,199.0,1990.0,20.0,
ORD100814,Amazon,2024-09-15,Kevin Phelps,,Grocery,May,3.0,1499.0,4497.0,15.0,5.0
ORD100815,Flipkart,2025-11-08,Elizabeth English,,Grocery,Read,6.0,199.0,1194.0,10.0,5.0
ORD100816,Flipkart,2026-04-05,Tanner Munoz,Karnataka,Beauty,Day,5.0,499.0,2495.0,5.0,1.0
ORD100817,Amazon,2025-05-11,Tonya Watts,Karnataka,Beauty,Kind,6.0,,0.0,10.0,2.0
ORD100818,Flipkart,2024-10-14,Rebekah Thompson,Maharashtra,Electronics,Voice,8.0,999.0,7992.0,0.0,3.0
ORD100819,Flipkart,2026-04-12,Denise Thompson,Tamil Nadu,Fashion,Home,6.0,499.0,,10.0,
ORD100820,Amazon,2024-12-23,Melody Rodriguez,Karnataka,Beauty,Other,5.0,499.0,2495.0,5.0,3.0
ORD100821,Amazon,2026-04-16,Peter Thornton,Maharashtra,Fashion,Bar,6.0,,0.0,15.0,1.0
ORD100822,Amazon,2025-10-18,John Bond,Maharashtra,Fashion,Cause,1.0,499.0,499.0,5.0,3.0
ORD100823,Flipkart,2025-03-13,Teresa Taylor,Maharashtra,Home,Hit,3.0,999.0,2997.0,20.0,1.0
ORD100824,Amazon,2025-12-30,William Cole,,Grocery,No,1.0,2999.0,2999.0,,3.0
ORD100825,Amazon,2025-11-05,James King,Karnataka,Home,Society,10.0,499.0,4990.0,10.0,3.0
ORD100826,Amazon,2025-09-19,Richard Maddox,Telangana,Grocery,They,7.0,199.0,1393.0,0.0,2.0
ORD100827,Amazon,2025-05-19,Kelly Grant,,Grocery,Beyond,9.0,199.0,1791.0,20.0,4.0
ORD100828,Flipkart,2026-05-29,Daniel Woods,,Electronics,Member,10.0,1499.0,14990.0,0.0,4.0
ORD100829,Flipkart,2025-07-17,Joshua Pacheco,Karnataka,Home,His,2.0,999.0,1998.0,,4.0
ORD100830,Flipkart,2025-06-25,Cynthia Brown,Maharashtra,Home,Evidence,6.0,199.0,1194.0,15.0,1.0
ORD100831,Amazon,2024-07-26,Andrew Malone,,Beauty,Wait,6.0,199.0,1194.0,0.0,3.0
ORD100832,Flipkart,2025-11-30,Philip Guzman,,Home,Market,4.0,2999.0,11996.0,20.0,3.0
ORD100833,Flipkart,2026-05-11,Micheal Smith,Tamil Nadu,Beauty,Wall,8.0,,0.0,10.0,
ORD100834,Amazon,2025-04-14,Jill Kennedy,Tamil Nadu,Grocery,Deal,7.0,499.0,3493.0,5.0,3.0
ORD100835,Flipkart,2026-01-01,Mario Dennis,Maharashtra,Home,Ahead,7.0,499.0,3493.0,20.0,
ORD100836,Amazon,2024-11-02,Joseph Fuller,Karnataka,Grocery,Trouble,1.0,999.0,999.0,5.0,3.0
ORD100837,Flipkart,2025-02-10,Vanessa Davis,Telangana,ELECTRONICS,Top,10.0,999.0,9990.0,10.0,
ORD100838,Amazon,2025-10-22,James Brown,Karnataka,Grocery,Somebody,6.0,2999.0,17994.0,15.0,2.0
ORD100839,Flipkart,2025-09-08,Mr. John Mason,Karnataka,Beauty,Employee,3.0,199.0,597.0,5.0,3.0
ORD100840,Flipkart,2025-04-28,Cassandra Gibbs,Maharashtra,Fashion,Worry,9.0,199.0,1791.0,0.0,1.0
ORD100841,Amazon,2024-07-04,Mary Brooks,Karnataka,Electronics,Their,7.0,,0.0,15.0,5.0
ORD100842,Amazon,2025-06-22,Jason Diaz,Tamil Nadu,Home,Second,1.0,2999.0,2999.0,,2.0
ORD100843,Flipkart,2025-02-26,Ashley Dalton,Telangana,Grocery,Crime,10.0,199.0,1990.0,15.0,1.0
ORD100844,Amazon,2024-09-20,Patrick Cobb,Maharashtra,Fashion,Plant,8.0,199.0,1592.0,15.0,
ORD100845,Flipkart,2024-10-31,Frank Campbell,,Electronics,Which,9.0,499.0,4491.0,20.0,1.0
ORD100846,Flipkart,2025-10-20,Juan Warren,,Grocery,Above,2.0,2999.0,,20.0,5.0
ORD100847,Flipkart,2025-09-12,Matthew Wells,Karnataka ,Fashion ,Father,5.0,,0.0,10.0,
ORD100848,Amazon,2025-01-29,Matthew Tucker,Karnataka,Fashion,Step,2.0,,0.0,0.0,4.0
ORD100849,Flipkart,2025-12-19,Brian Hammond,,Home,Loss,5.0,199.0,995.0,5.0,1.0
ORD100850,Amazon,2025-05-28,Jessica Cox,Telangana,Electronics,Avoid,4.0,1499.0,5996.0,20.0,5.0
ORD100851,Amazon,2024-08-08,Michael Sanchez,,Home,Environment,4.0,199.0,796.0,15.0,4.0
ORD100852,Flipkart,2025-10-12,Tina Murphy,Karnataka,Fashion,Garden,10.0,,0.0,15.0,3.0
ORD100853,Flipkart,2025-06-29,Kim Perez,,ELECTRONICS,Process,1.0,1499.0,1499.0,5.0,4.0
ORD100854,Amazon,2024-11-13,Ricardo Harrell,Tamil Nadu,Grocery,Me,5.0,1499.0,7495.0,0.0,3.0
ORD100855,Flipkart,2026-03-20,Aaron Parker,Telangana,Electronics,Threat,5.0,1499.0,7495.0,20.0,3.0
ORD100856,Flipkart,2024-07-19,Robert Bauer,Tamil Nadu,Home,Population,9.0,999.0,8991.0,20.0,3.0
ORD100857,Amazon,2024-09-08,Christopher Brown,Maharashtra,Grocery,Suffer,8.0,,0.0,0.0,4.0
ORD100858,Flipkart,2025-03-30,Alexander Curry,Telangana,Grocery,Always,6.0,,0.0,0.0,4.0
ORD100859,Flipkart,2024-08-03,John Rangel,Telengana,Grocery,Energy,8.0,2999.0,23992.0,,3.0
ORD100860,Amazon,2025-04-07,Jocelyn Dickerson,,Grocery,Could,10.0,499.0,4990.0,15.0,
ORD100861,Amazon,2025-07-17,Carol Campbell,,Grocery,Answer,,999.0,8991.0,0.0,3.0
ORD100862,Flipkart,2024-09-28,Tracy Martinez,Telangana,Electronics,Like,7.0,1499.0,10493.0,20.0,
ORD100863,Amazon,2025-01-23,Susan Riley,Karnataka,home,Design,5.0,999.0,4995.0,5.0,
ORD100864,Amazon,2025-06-17,Tina Nielsen,Karnataka,Fashion,Few,9.0,2999.0,26991.0,15.0,2.0
ORD100865,Flipkart,2024-07-31,Joseph Moreno,maharashtra,Fashion ,Interest,10.0,999.0,9990.0,0.0,2.0
ORD100866,Amazon,2024-07-08,George Brown,Karnataka,Fashion,Type,2.0,999.0,1998.0,15.0,2.0
ORD100867,Flipkart,2026-02-28,Carolyn Lee,Tamil Nadu,Beauty,Man,3.0,,0.0,20.0,1.0
ORD100868,Flipkart,2026-01-27,Jamie Frey,,Beauty,Imagine,5.0,199.0,995.0,10.0,5.0
ORD100869,Amazon,2025-09-01,Kara Yang,,Electronics,Green,7.0,2999.0,20993.0,0.0,3.0
ORD100870,Amazon,2025-10-17,Michael Anthony,,Grocery,Guy,,999.0,7992.0,10.0,5.0
ORD100871,Flipkart,2025-09-02,Kathryn Williams,,Fashion,It,5.0,999.0,4995.0,15.0,
ORD100872,Amazon,2025-05-24,Samantha Scott DVM,Tamil Nadu,Beauty,Across,7.0,999.0,6993.0,10.0,
ORD100873,Amazon,2026-01-12,Rachel Stephens,Telangana,Grocery,Material,9.0,499.0,,0.0,
ORD100874,Amazon,2024-08-30,Richard Bush,,Home,Call,4.0,2999.0,11996.0,20.0,1.0
ORD100875,Amazon,2024-07-20,Adam Martinez,Tamil Nadu,Home,After,8.0,199.0,1592.0,20.0,
ORD100876,Flipkart,2025-08-28,Andrew Ball,Maharashtra,Fashion,Ability,4.0,1499.0,5996.0,10.0,5.0
ORD100877,Amazon,2024-12-05,David Lynn,Telangana,Home,Place,9.0,999.0,8991.0,20.0,1.0
ORD100878,Amazon,2025-03-17,Steven James,Tamil Nadu,Beauty,Way,5.0,2999.0,14995.0,,5.0
ORD100879,Flipkart,2024-10-14,Kathy Johnson,Maharashtra,Electronics,Pass,,,0.0,5.0,1.0
ORD100880,Amazon,2026-01-08,Gloria Meyer,,Grocery,Whole,7.0,999.0,6993.0,5.0,4.0
ORD100881,Flipkart,2026-06-05,Alisha Walker,Telengana,Electronics,Back,8.0,,0.0,5.0,2.0
ORD100882,Flipkart,2024-06-18,Andrea Gonzalez DVM,maharashtra,Fashion,Huge,7.0,2999.0,20993.0,5.0,
ORD100883,Amazon,2024-09-03,Jacob Smith,,Electronics,Many,1.0,999.0,999.0,15.0,1.0
ORD100884,Flipkart,2025-01-22,Rita Fitzgerald,Telangana,Home,Right,,,0.0,,2.0
ORD100885,Amazon,2025-08-17,Nathan Simmons,,Home,Next,5.0,1499.0,7495.0,,
ORD100886,Flipkart,2024-07-01,Jeffrey Henry,Tamil Nadu,Electronics,Car,10.0,1499.0,14990.0,0.0,1.0
ORD100887,Flipkart,2026-03-19,Adam Downs,Telengana,Grocery,Adult,4.0,199.0,796.0,0.0,3.0
ORD100888,Amazon,2026-02-16,Madison Sanchez,Tamil Nadu,Fashion,Eye,1.0,999.0,999.0,20.0,3.0
ORD100889,Flipkart,2026-01-11,Shannon Gutierrez,,Beauty,Southern,7.0,199.0,1393.0,15.0,4.0
ORD100890,Flipkart,2024-11-08,Tammy Lloyd,Tamil Nadu,Grocery,Our,4.0,,0.0,15.0,2.0
ORD100891,Amazon,2025-07-21,Anna Wilson,Tamil Nadu,Grocery,Great,3.0,2999.0,8997.0,10.0,3.0
ORD100892,Amazon,2024-08-22,Christopher Arnold,,Home,Help,3.0,1499.0,4497.0,15.0,4.0
ORD100893,Flipkart,2025-06-19,Justin Wilcox,Telangana,Beauty,Court,6.0,999.0,5994.0,15.0,1.0
ORD100894,Flipkart,2024-09-29,Antonio Hernandez,Telangana,Fashion,Loss,1.0,999.0,999.0,10.0,4.0
ORD100895,Flipkart,2025-10-30,Thomas Francis,Maharashtra,Home,Paper,3.0,499.0,1497.0,20.0,3.0
ORD100896,Amazon,2026-04-28,Gary Spencer,Tamil Nadu,Home,Research,9.0,,0.0,10.0,4.0
ORD100897,Flipkart,2026-03-19,Mrs. Monica Robbins PhD,Maharashtra,Grocery,Must,4.0,,0.0,,
ORD100898,Flipkart,2026-05-01,Joshua Choi,,Fashion,Report,7.0,1499.0,,20.0,1.0
ORD100899,Flipkart,2025-02-08,Vanessa Washington,,Home,Hot,,2999.0,29990.0,10.0,3.0
ORD100900,Flipkart,2025-06-01,Brian Brown,Karnataka ,Home,Paper,2.0,,0.0,,4.0
ORD100901,Flipkart,2025-11-12,Kara Garrison,Telangana,Grocery,Allow,5.0,2999.0,14995.0,,4.0
ORD100902,Flipkart,2025-12-05,Cheryl Robinson,Maharashtra,Grocery,Arrive,4.0,,0.0,0.0,4.0
ORD100903,Flipkart,2026-02-23,Scott Ferguson,MAHARASHTRA,Home,Father,8.0,999.0,7992.0,15.0,2.0
ORD100904,Flipkart,2024-10-14,Deborah Dean,,Home,Modern,10.0,1499.0,,15.0,5.0
ORD100905,Amazon,2025-02-03,Philip Landry,,Beauty,Continue,1.0,2999.0,2999.0,10.0,
ORD100906,Flipkart,2024-07-20,John Le Jr.,,Grocery,Shake,3.0,499.0,1497.0,5.0,1.0
ORD100907,Flipkart,2024-09-19,Diane Campbell,Tamil Nadu,Fashion,Heavy,8.0,1499.0,11992.0,0.0,2.0
ORD100908,Flipkart,2024-08-30,Christina Anderson,Telangana,Home,Speech,6.0,2999.0,17994.0,0.0,
ORD100909,Amazon,2026-05-30,Charles Reyes,Karnataka,electronics,East,2.0,999.0,1998.0,,5.0
ORD100910,Amazon,2024-10-10,Carla Vincent,,Grocery,Moment,3.0,999.0,2997.0,15.0,4.0
ORD100911,Flipkart,2024-12-25,Deborah Stephens,,Home,Drug,3.0,499.0,1497.0,0.0,2.0
ORD100912,Amazon,2024-07-22,Dawn Washington,Maharashtra,Home,Those,4.0,199.0,796.0,20.0,3.0
ORD100913,Flipkart,2024-11-10,Robert Shaw,Karnataka,Electronics,Door,4.0,1499.0,,5.0,1.0
ORD100914,Flipkart,2025-12-15,Amy Mendoza,Maharashtra,Electronics,Yeah,7.0,199.0,1393.0,,
ORD100915,Amazon,2024-07-05,Antonio Thomas,,Fashion,Recognize,5.0,2999.0,14995.0,0.0,5.0
ORD100916,Flipkart,2026-04-18,Gary Russell,Tamil Nadu,Electronics,Suggest,,999.0,8991.0,20.0,4.0
ORD100917,Flipkart,2025-07-06,Cynthia Young,,Fashion ,Art,9.0,,0.0,15.0,4.0
ORD100918,Flipkart,2025-12-16,Brandon Young,,Electronics,Nature,1.0,1499.0,1499.0,,2.0
ORD100919,Flipkart,2025-09-19,Jeremy Matthews,,Grocery,Small,1.0,199.0,199.0,10.0,5.0
ORD100920,Flipkart,2025-03-21,Julia Patrick,Telangana,Beauty,Deal,4.0,1499.0,5996.0,0.0,3.0
ORD100921,Amazon,2024-11-09,Jeremy Garcia,Telangana,Beauty,Available,9.0,999.0,8991.0,0.0,2.0
ORD100922,Flipkart,2025-07-07,Jeremy Turner,Tamil Nadu,Grocery,Ten,6.0,499.0,2994.0,15.0,4.0
ORD100923,Flipkart,2026-04-27,Stacey Melton,,Beauty,Nature,1.0,1499.0,1499.0,5.0,4.0
ORD100924,Flipkart,2024-06-18,Katherine Ferrell,Maharashtra,Home,Report,3.0,2999.0,8997.0,5.0,5.0
ORD100925,Amazon,2024-09-30,Todd Campbell,Telangana,Home,Risk,4.0,,0.0,20.0,
ORD100926,Amazon,2025-03-12,Richard Miller,Karnataka,Beauty,Health,,,0.0,20.0,5.0
ORD100927,Amazon,2024-08-24,Scott Farmer,Tamil Nadu,Electronics,Stuff,8.0,199.0,1592.0,20.0,1.0
ORD100928,Amazon,2024-10-31,Alexander Fuentes,,Electronics,Task,9.0,,0.0,20.0,5.0
ORD100929,Flipkart,2026-02-15,Jennifer Moore,,Beauty,Course,2.0,,0.0,10.0,3.0
ORD100930,Flipkart,2026-03-06,Desiree Reyes,Tamil Nadu,Grocery,Authority,4.0,,0.0,5.0,5.0
ORD100931,Amazon,2024-12-20,Courtney Murray,,Fashion,Necessary,1.0,199.0,199.0,20.0,
ORD100932,Flipkart,2026-04-15,William Wilson,Maharashtra,Fashion,To,7.0,999.0,6993.0,0.0,2.0
ORD100933,Amazon,2025-07-19,Andrew Newman,,Fashion,Stage,10.0,1499.0,14990.0,20.0,2.0
ORD100934,Flipkart,2024-10-08,Michele Brown,Telangana,Electronics,Lay,2.0,999.0,1998.0,10.0,4.0
ORD100935,Flipkart,2026-03-14,Stephanie Miller,Maharashtra,Beauty,Fund,10.0,199.0,1990.0,,4.0
ORD100936,Flipkart,2025-10-27,Brittany Townsend,,Fashion,Water,2.0,999.0,1998.0,0.0,2.0
ORD100937,Amazon,2025-12-15,Jason Mata,,Home,Service,2.0,2999.0,,15.0,1.0
ORD100938,Flipkart,2026-03-10,Terry Mathis,Maharashtra,Fashion,Once,2.0,999.0,1998.0,,1.0
ORD100939,Flipkart,2026-03-05,Ricardo Gomez,Maharashtra,Grocery,Behind,5.0,499.0,2495.0,10.0,2.0
ORD100940,Flipkart,2024-10-14,Jennifer Moyer,Telangana,Beauty,Thing,10.0,499.0,4990.0,20.0,2.0
ORD100941,Amazon,2025-01-09,Austin Castro,maharashtra,Grocery,Serve,5.0,199.0,995.0,15.0,
ORD100942,Amazon,2024-12-13,Shane Taylor,Maharashtra,Fashion,Design,5.0,499.0,2495.0,10.0,2.0
ORD100943,Amazon,2025-03-02,Danielle Gilbert,Tamil Nadu,Beauty,Sister,9.0,199.0,1791.0,5.0,3.0
ORD100944,Amazon,2024-09-29,Joel Harrison,Tamil Nadu,Grocery,Argue,7.0,2999.0,20993.0,,5.0
ORD100945,Flipkart,2026-06-15,Miranda Soto,Maharashtra,Beauty,The,2.0,,,5.0,3.0
ORD100946,Flipkart,2026-02-06,Michael Fernandez,Telangana,Beauty,High,1.0,1499.0,1499.0,15.0,5.0
ORD100947,Flipkart,2026-06-08,Jill Hart,Karnataka,Grocery,Themselves,2.0,999.0,,0.0,4.0
ORD100948,Amazon,2026-06-07,Lisa Jones,Tamil Nadu,Home,Site,8.0,199.0,1592.0,5.0,3.0
ORD100949,Amazon,2026-03-30,Alexandra Kelly,,Grocery,Explain,1.0,499.0,499.0,0.0,2.0
ORD100950,Flipkart,2025-04-16,Frank Bishop,Maharashtra,Electronics,For,8.0,199.0,1592.0,0.0,
ORD100951,Flipkart,2024-06-27,Donna Price,Karnataka,Fashion,Reduce,1.0,2999.0,2999.0,15.0,3.0
ORD100952,Amazon,2025-01-25,Joseph Simpson,,Fashion,For,9.0,499.0,4491.0,5.0,4.0
ORD100953,Amazon,2025-07-11,Jordan Blackburn,Telangana,Grocery,Voice,2.0,1499.0,2998.0,5.0,2.0
ORD100954,Amazon,2026-01-25,Ryan Wagner,,Home,Too,7.0,,0.0,15.0,2.0
ORD100955,Flipkart,2026-02-21,Mark Warren,Karnataka,Grocery,Too,3.0,2999.0,8997.0,,2.0
ORD100956,Amazon,2024-07-20,Ashley Frazier,Karnataka,Beauty,Student,7.0,,0.0,20.0,2.0
ORD100957,Amazon,2025-02-10,Wesley Stafford,Karnataka,Grocery,Serve,1.0,2999.0,2999.0,15.0,3.0
ORD100958,Amazon,2025-07-31,Brittney Jones,Maharashtra,Electronics,Kid,4.0,499.0,,15.0,3.0
ORD100959,Flipkart,2024-08-20,Chase Anderson,Karnataka,Fashion,Natural,3.0,,0.0,0.0,3.0
ORD100960,Amazon,2025-07-12,Jenna Jones,Tamil Nadu,Electronics,Production,5.0,499.0,2495.0,15.0,
ORD100961,Amazon,2026-06-13,Jason Harmon,,Grocery,Few,2.0,199.0,398.0,,5.0
ORD100962,Amazon,2025-01-30,Jeffrey Tran Jr.,Tamil Nadu,electronics,Provide,6.0,2999.0,17994.0,20.0,5.0
ORD100963,Flipkart,2026-04-20,Felicia Wilson,Karnataka,Beauty,Budget,3.0,499.0,1497.0,15.0,4.0
ORD100964,Amazon,2026-02-20,Cody Phillips,Tamil Nadu,Fashion,Mean,10.0,2999.0,29990.0,10.0,2.0
ORD100965,Flipkart,2025-09-29,James Clayton,,Home,Manage,8.0,999.0,7992.0,20.0,4.0
ORD100966,Flipkart,2024-09-30,Rachel Richardson,Telangana,Fashion,Push,4.0,999.0,3996.0,20.0,
ORD100967,Amazon,2025-10-24,Regina Hurst,,Fashion,Turn,10.0,999.0,9990.0,5.0,3.0
ORD100968,Flipkart,2025-04-17,Christopher Robinson,,Electronics,Pattern,6.0,2999.0,17994.0,,
ORD100969,Amazon,2026-01-16,Joseph Greene,Karnataka,Grocery,Can,10.0,1499.0,14990.0,15.0,
ORD100970,Flipkart,2025-03-16,Robert Miller,,Electronics,Product,6.0,,0.0,0.0,
ORD100971,Flipkart,2025-09-19,Matthew Bautista,,Beauty,Watch,4.0,1499.0,5996.0,20.0,2.0
ORD100972,Flipkart,2024-12-21,Gregory Holt,Maharashtra,Grocery,Provide,3.0,199.0,597.0,5.0,5.0
ORD100973,Flipkart,2025-10-17,Monica Johnson,,Home,Born,9.0,1499.0,13491.0,10.0,5.0
ORD100974,Amazon,2025-04-25,Leslie Oliver,Telangana,Electronics,Candidate,8.0,2999.0,,20.0,1.0
ORD100975,Flipkart,2025-11-29,Anna Casey,,Grocery,Particularly,9.0,499.0,4491.0,,3.0
ORD100976,Amazon,2026-02-16,Lisa Keller,Karnataka,Fashion ,Democratic,7.0,1499.0,10493.0,10.0,
ORD100977,Flipkart,2025-08-16,Francis Lin,Karnataka,Electronics,Protect,7.0,999.0,6993.0,,2.0
ORD100978,Flipkart,2024-12-01,Michael Tran,Maharashtra,Grocery,Or,4.0,,0.0,,5.0
ORD100979,Amazon,2025-11-17,Michelle Fox,Telangana,Grocery,Green,3.0,1499.0,4497.0,10.0,3.0
ORD100980,Amazon,2026-04-17,Mary Gilbert,,Electronics,Service,5.0,199.0,995.0,,3.0
ORD100981,Flipkart,2025-12-02,Ruth Ortega,,Grocery,Movement,1.0,1499.0,1499.0,10.0,2.0
ORD100982,Amazon,2025-07-04,Lisa Burnett,Telangana,Beauty,Return,7.0,1499.0,10493.0,10.0,2.0
ORD100983,Amazon,2025-11-15,Mark Reyes,Tamil Nadu,Home,On,1.0,2999.0,2999.0,15.0,5.0
ORD100984,Flipkart,2024-07-11,David Schultz,Telengana,Beauty,Fund,5.0,,0.0,,4.0
ORD100985,Amazon,2025-01-06,Courtney Welch,Tamil Nadu,Home,Drive,6.0,1499.0,8994.0,15.0,3.0
ORD100986,Amazon,2025-02-09,Danny Barry,Karnataka ,Grocery,State,10.0,,0.0,10.0,2.0
ORD100987,Flipkart,2025-02-06,Jesus Becker,Maharashtra,Grocery,Seat,2.0,199.0,398.0,,4.0
ORD100988,Amazon,2025-01-26,Virginia Willis,Karnataka ,Beauty,Even,4.0,,0.0,15.0,1.0
ORD100989,Amazon,2026-03-09,Mark Wood,Telangana,Fashion,Activity,7.0,,0.0,0.0,3.0
ORD100990,Amazon,2026-04-03,Taylor Ward,Tamil Nadu,Beauty,Current,2.0,499.0,998.0,15.0,5.0
ORD100991,Flipkart,2025-02-11,Travis Sheppard,,Electronics,Imagine,9.0,,,10.0,3.0
ORD100992,Flipkart,2024-06-24,Justin Pearson,Telangana,Fashion,Company,10.0,,0.0,5.0,3.0
ORD100993,Flipkart,2026-03-10,John Green,,Fashion,Though,8.0,199.0,1592.0,0.0,5.0
ORD100994,Amazon,2024-10-26,Jennifer Erickson,Telangana,Home,Economy,2.0,999.0,1998.0,15.0,4.0
ORD100995,Flipkart,2025-11-01,Matthew Munoz,,Fashion,Grow,9.0,,0.0,5.0,5.0
ORD100996,Amazon,2025-04-26,Arthur Ward,,Beauty,Down,5.0,499.0,2495.0,5.0,3.0
ORD100997,Amazon,2025-06-28,Bryan Ruiz,Telangana,Beauty,Important,9.0,2999.0,26991.0,,2.0
ORD100998,Amazon,2024-09-12,Kayla Cowan,Telangana,Fashion,Team,5.0,499.0,2495.0,,1.0
ORD100999,Amazon,2025-11-15,Miss Ashley Collins,Maharashtra,Beauty,Always,6.0,499.0,2994.0,10.0,2.0
ORD101000,Flipkart,2025-07-18,Stephanie Gibbs,Tamil Nadu,Electronics,Election,1.0,,0.0,10.0,3.0
ORD101001,Flipkart,2025-02-14,Sharon Gutierrez,Maharashtra,Electronics,Nice,3.0,2999.0,8997.0,15.0,2.0
ORD101002,Amazon,2025-09-15,Taylor Hurst,Karnataka ,Electronics,Claim,10.0,999.0,9990.0,15.0,2.0
ORD101003,Flipkart,2025-03-08,Jared Ray,MAHARASHTRA,Beauty,Drug,7.0,499.0,3493.0,20.0,2.0
ORD101004,Flipkart,2025-03-22,Frank Hurst,Tamil Nadu,Electronics,Begin,6.0,1499.0,8994.0,15.0,1.0
ORD101005,Flipkart,2025-10-12,Kevin Vaughn,,Home,Science,4.0,2999.0,,15.0,1.0
ORD101006,Flipkart,2025-06-12,Tyler Barajas,,Grocery,Around,10.0,,0.0,,2.0
ORD101007,Flipkart,2025-10-25,Kristopher Copeland,Telangana,Grocery,Sort,4.0,999.0,3996.0,,5.0
ORD101008,Amazon,2025-09-24,Tina Wade,,Electronics,Remain,9.0,499.0,4491.0,10.0,1.0
ORD101009,Flipkart,2025-08-01,Kimberly King,,Grocery,Talk,3.0,499.0,1497.0,20.0,
ORD101010,Amazon,2024-09-05,Kimberly Franklin,Karnataka,Electronics,Hundred,9.0,499.0,4491.0,10.0,1.0
ORD101011,Amazon,2026-02-21,Billy Johnson,Telangana,Grocery,Sometimes,8.0,,0.0,0.0,3.0
ORD101012,Flipkart,2024-08-15,William Gates,Telangana,Electronics,Rate,3.0,2999.0,8997.0,15.0,3.0
ORD101013,Flipkart,2025-09-06,Kenneth Cruz,Telangana,Beauty,Minute,5.0,,0.0,,4.0
ORD101014,Flipkart,2025-05-02,Christian Rose Jr.,,Grocery,Seek,4.0,499.0,1996.0,0.0,2.0
ORD101015,Flipkart,2026-05-12,Joel Smith,Karnataka,Beauty,Seven,5.0,,0.0,5.0,4.0
ORD101016,Flipkart,2026-03-04,Crystal Harper,,Home,Collection,10.0,1499.0,14990.0,15.0,1.0
ORD101017,Flipkart,2024-12-28,John Garcia,Karnataka,Home,Magazine,9.0,999.0,,10.0,
ORD101018,Flipkart,2025-01-05,Paul Perez,Tamil Nadu,Beauty,Analysis,2.0,,0.0,,1.0
ORD101019,Amazon,2026-06-05,Mr. George James PhD,maharashtra,Grocery,Consumer,7.0,499.0,3493.0,0.0,1.0
ORD101020,Flipkart,2025-10-06,Dean Schultz,,Grocery,Large,2.0,999.0,1998.0,10.0,2.0
ORD101021,Amazon,2025-06-19,Anthony Ward,,Home,System,3.0,199.0,597.0,20.0,4.0
ORD101022,Amazon,2025-02-25,Jennifer Wilson,,Beauty,Pm,4.0,,0.0,,2.0
ORD101023,Amazon,2024-10-16,Patrick Hess,Telangana,Home,Necessary,4.0,2999.0,11996.0,0.0,5.0
ORD101024,Amazon,2024-08-06,Amy Perkins,Karnataka,Beauty,Present,7.0,999.0,6993.0,20.0,2.0
